ID_PROD;REF;NUM;URL;ULTMOD
385;01260004;1;https://www.aftgrupo.com/img_artics/1500/01260004.jpg;1654067433
386;01260005;1;https://www.aftgrupo.com/img_artics/1500/01260005.jpg;1654067433
432;02054155;1;https://www.aftgrupo.com/img_artics/1500/02054155.jpg;1653982024
494;02105500;1;https://www.aftgrupo.com/img_artics/1500/02105500.jpg;1654067457
494;02105500;2;https://www.aftgrupo.com/img_artics/1500/02105500_1.jpg;1654067457
496;02105510;1;https://www.aftgrupo.com/img_artics/1500/02105510.jpg;1654067458
496;02105510;2;https://www.aftgrupo.com/img_artics/1500/02105510_1.jpg;1654067459
498;02105520;1;https://www.aftgrupo.com/img_artics/1500/02105520.jpg;1654067459
498;02105520;2;https://www.aftgrupo.com/img_artics/1500/02105520_1.jpg;1654067459
499;02105525;1;https://www.aftgrupo.com/img_artics/1500/02105525.jpg;1654067460
499;02105525;2;https://www.aftgrupo.com/img_artics/1500/02105525_1.jpg;1654067460
560;02106000;1;https://www.aftgrupo.com/img_artics/1500/02106000.jpg;1653982057
561;02106005;1;https://www.aftgrupo.com/img_artics/1500/02106005.jpg;1653982057
562;02106010;1;https://www.aftgrupo.com/img_artics/1500/02106010.jpg;1653982058
563;02106015;1;https://www.aftgrupo.com/img_artics/1500/02106015.jpg;1653982058
564;02106020;1;https://www.aftgrupo.com/img_artics/1500/02106020.jpg;1653982059
565;02106025;1;https://www.aftgrupo.com/img_artics/1500/02106025.jpg;1653982059
566;02106030;1;https://www.aftgrupo.com/img_artics/1500/02106030.jpg;1653982060
567;02106035;1;https://www.aftgrupo.com/img_artics/1500/02106035.jpg;1653982060
568;02106040;1;https://www.aftgrupo.com/img_artics/1500/02106040.jpg;1653982061
569;02106045;1;https://www.aftgrupo.com/img_artics/1500/02106045.jpg;1653982062
570;02106050;1;https://www.aftgrupo.com/img_artics/1500/02106050.jpg;1653982062
571;02106200;1;https://www.aftgrupo.com/img_artics/1500/02106200.jpg;1653982062
572;02106205;1;https://www.aftgrupo.com/img_artics/1500/02106205.jpg;1653982063
573;02106210;1;https://www.aftgrupo.com/img_artics/1500/02106210.jpg;1653982063
574;02106215;1;https://www.aftgrupo.com/img_artics/1500/02106215.jpg;1653982063
575;02106220;1;https://www.aftgrupo.com/img_artics/1500/02106220.jpg;1653982063
576;02106225;1;https://www.aftgrupo.com/img_artics/1500/02106225.jpg;1653982064
578;02106505;1;https://www.aftgrupo.com/img_artics/1500/02106505.jpg;1653982064
596;02150075;1;https://www.aftgrupo.com/img_artics/1500/02150075.jpg;1654067482
599;02150090;1;https://www.aftgrupo.com/img_artics/1500/02150090.jpg;1654067483
604;02160437;1;https://www.aftgrupo.com/img_artics/1500/02160437.jpg;1653982080
621;08250140;1;https://www.aftgrupo.com/img_artics/1500/08250140.jpg;1654170524
622;08290440;1;https://www.aftgrupo.com/img_artics/1500/08290440.jpg;1654170531
622;08290440;2;https://www.aftgrupo.com/img_artics/1500/08290440_1.jpg;1654170532
623;08271005;1;https://www.aftgrupo.com/img_artics/1500/08271005.jpg;1738315131
624;02191700;1;https://www.aftgrupo.com/img_artics/1500/02191700.jpg;1600769815
625;02191705;1;https://www.aftgrupo.com/img_artics/1500/02191705.jpg;1654067485
626;02191710;1;https://www.aftgrupo.com/img_artics/1500/02191710.jpg;1654067486
635;02210600;1;https://www.aftgrupo.com/img_artics/1500/02210600.jpg;1653982103
636;02210605;1;https://www.aftgrupo.com/img_artics/1500/02210605.jpg;1653982104
637;02210610;1;https://www.aftgrupo.com/img_artics/1500/02210610.jpg;1653982104
638;02210615;1;https://www.aftgrupo.com/img_artics/1500/02210615.jpg;1653982104
639;02210620;1;https://www.aftgrupo.com/img_artics/1500/02210620.jpg;1653982104
643;02220018;1;https://www.aftgrupo.com/img_artics/1500/02220018.jpg;1654067487
649;02221320;1;https://www.aftgrupo.com/img_artics/1500/02221320.jpg;1653982110
653;20140200;1;https://www.aftgrupo.com/img_artics/1500/20140200.jpg;1654171608
654;20140205;1;https://www.aftgrupo.com/img_artics/1500/20140205.jpg;1654171608
655;20140210;1;https://www.aftgrupo.com/img_artics/1500/20140210.jpg;1654171608
656;20140215;1;https://www.aftgrupo.com/img_artics/1500/20140215.jpg;1654171608
657;20140220;1;https://www.aftgrupo.com/img_artics/1500/20140220.jpg;1654171608
659;20140100;1;https://www.aftgrupo.com/img_artics/1500/20140100.jpg;1654171607
686;02290001;1;https://www.aftgrupo.com/img_artics/1500/02290001.jpg;1653982132
687;02290002;1;https://www.aftgrupo.com/img_artics/1500/02290002.jpg;1653982132
688;02290003;1;https://www.aftgrupo.com/img_artics/1500/02290003.jpg;1654067501
689;02290004;1;https://www.aftgrupo.com/img_artics/1500/02290004.jpg;1653982132
690;02290005;1;https://www.aftgrupo.com/img_artics/1500/02290005.jpg;1654067501
691;02290006;1;https://www.aftgrupo.com/img_artics/1500/02290006.jpg;1654067502
692;02290007;1;https://www.aftgrupo.com/img_artics/1500/02290007.jpg;1653982132
693;02290008;1;https://www.aftgrupo.com/img_artics/1500/02290008.jpg;1653982133
694;02290009;1;https://www.aftgrupo.com/img_artics/1500/02290009.jpg;1654067502
695;02290010;1;https://www.aftgrupo.com/img_artics/1500/02290010.jpg;1653982133
696;02290011;1;https://www.aftgrupo.com/img_artics/1500/02290011.jpg;1653982133
697;02290012;1;https://www.aftgrupo.com/img_artics/1500/02290012.jpg;1653982133
698;02290013;1;https://www.aftgrupo.com/img_artics/1500/02290013.jpg;1653982134
699;02290014;1;https://www.aftgrupo.com/img_artics/1500/02290014.jpg;1653982134
700;02290015;1;https://www.aftgrupo.com/img_artics/1500/02290015.jpg;1653982134
703;02290024;1;https://www.aftgrupo.com/img_artics/1500/02290024.jpg;1653982135
704;02290025;1;https://www.aftgrupo.com/img_artics/1500/02290025.jpg;1653982135
705;02290026;1;https://www.aftgrupo.com/img_artics/1500/02290026.jpg;1653982135
706;02290027;1;https://www.aftgrupo.com/img_artics/1500/02290027.jpg;1653982135
707;02290028;1;https://www.aftgrupo.com/img_artics/1500/02290028.jpg;1653982136
708;02290029;1;https://www.aftgrupo.com/img_artics/1500/02290029.jpg;1653982136
709;02290030;1;https://www.aftgrupo.com/img_artics/1500/02290030.jpg;1653982136
710;02290031;1;https://www.aftgrupo.com/img_artics/1500/02290031.jpg;1653982136
711;02290046;1;https://www.aftgrupo.com/img_artics/1500/02290046.jpg;1653982138
712;02290047;1;https://www.aftgrupo.com/img_artics/1500/02290047.jpg;1653982138
713;02290050;1;https://www.aftgrupo.com/img_artics/1500/02290050.jpg;1653982138
714;02290051;1;https://www.aftgrupo.com/img_artics/1500/02290051.jpg;1653982138
715;02290052;1;https://www.aftgrupo.com/img_artics/1500/02290052.jpg;1653982138
716;02290055;1;https://www.aftgrupo.com/img_artics/1500/02290055.jpg;1654067502
717;02290057;1;https://www.aftgrupo.com/img_artics/1500/02290057.jpg;1653982139
718;02290058;1;https://www.aftgrupo.com/img_artics/1500/02290058.jpg;1653982139
719;02290059;1;https://www.aftgrupo.com/img_artics/1500/02290059.jpg;1653982139
720;02290061;1;https://www.aftgrupo.com/img_artics/1500/02290061.jpg;1653982140
721;02290062;1;https://www.aftgrupo.com/img_artics/1500/02290062.jpg;1653982140
722;02290063;1;https://www.aftgrupo.com/img_artics/1500/02290063.jpg;1653982140
723;02290064;1;https://www.aftgrupo.com/img_artics/1500/02290064.jpg;1653982140
726;02290070;1;https://www.aftgrupo.com/img_artics/1500/02290070.jpg;1566906140
727;02290071;1;https://www.aftgrupo.com/img_artics/1500/02290071.jpg;1566906141
728;02290073;1;https://www.aftgrupo.com/img_artics/1500/02290073.jpg;1566906142
729;02290074;1;https://www.aftgrupo.com/img_artics/1500/02290074.jpg;1566906142
732;02290100;1;https://www.aftgrupo.com/img_artics/1500/02290100.jpg;1654067503
733;02290102;1;https://www.aftgrupo.com/img_artics/1500/02290102.jpg;1614684007
734;02290105;1;https://www.aftgrupo.com/img_artics/1500/02290105.jpg;1654067503
735;02290120;1;https://www.aftgrupo.com/img_artics/1500/02290120.jpg;1653982142
736;02290125;1;https://www.aftgrupo.com/img_artics/1500/02290125.jpg;1653982142
737;02290250;1;https://www.aftgrupo.com/img_artics/1500/02290250.jpg;1653982142
738;02290252;1;https://www.aftgrupo.com/img_artics/1500/02290252.jpg;1653982142
739;02290254;1;https://www.aftgrupo.com/img_artics/1500/02290254.jpg;1653982142
740;02290256;1;https://www.aftgrupo.com/img_artics/1500/02290256.jpg;1653982143
741;02290258;1;https://www.aftgrupo.com/img_artics/1500/02290258.jpg;1653982143
742;02290262;1;https://www.aftgrupo.com/img_artics/1500/02290262.jpg;1653982143
743;02290264;1;https://www.aftgrupo.com/img_artics/1500/02290264.jpg;1653982143
744;02290266;1;https://www.aftgrupo.com/img_artics/1500/02290266.jpg;1653982144
745;02290300;1;https://www.aftgrupo.com/img_artics/1500/02290300.jpg;1653982144
746;02290302;1;https://www.aftgrupo.com/img_artics/1500/02290302.jpg;1653982144
747;02290304;1;https://www.aftgrupo.com/img_artics/1500/02290304.jpg;1653982144
748;02290306;1;https://www.aftgrupo.com/img_artics/1500/02290306.jpg;1653982145
749;02290308;1;https://www.aftgrupo.com/img_artics/1500/02290308.jpg;1653982145
